1.937759953884664821e+00
2.674385079826349543e+00
9.866792968715554224e-02
1.252122688078914026e+00
2.100591666434708404e+00
3.772381590513928518e-01
6.231700981456799182e-01
1.861216748014324462e+00
5.369004486468256232e-01
2.853103546271691382e+00
2.559845190515873448e+00
8.798948480951943596e-01
3.334756181186898427e+00
2.592945834509126080e+00
9.363850555775439233e-01
4.152481707824350110e+00
1.456187866136282150e+00
1.849547164341285077e+00
8.567765495392611896e-01
7.300786448332395873e-01
7.055450459081000769e-01
2.500222615642916590e+00
1.496605221687256959e+00
1.646222536641263057e+00
2.004908640981364343e+00
1.453334596307470195e+00
9.551356121572350810e-01
4.953344585873222239e-01
4.202156404747004359e+00
3.747648396452133435e-01
4.574077822669869731e-01
1.348451649905460625e+00
1.371320314616032210e+00
8.431750689874475402e-01
7.504552063660044903e-01
2.238415958398872085e+00
4.420014200420764316e-01
2.200311441941020352e+00
2.800459075080082627e+00
1.468241509634207409e+00
2.851803231531112370e+00
7.983216077990898385e-02
3.774458954709997371e+00
6.259033453266095171e-01
1.559408710448019486e-01
1.006124770754373454e+00
8.185103827899529172e-01
2.068844064180804576e+00
7.472236762495851892e-01
3.319854898625623107e+00
5.632475456825016380e+00
4.226751034808139629e+00
3.546711030194884096e+00
7.674585461157286126e-01
1.040200833328815133e-01
1.245804857079595873e+00
9.381178326699683989e-01
1.677697934328906237e+00
7.756793820189927802e-01
2.646568635563275151e+00
1.786125176164129469e+00
1.246934917354053818e+00
2.205715909592431245e+00
8.904907036007120302e-02
1.073814753756629825e+00
9.586015164299513946e-01
1.179762945900288074e+00
4.516875528031252807e-01
3.514102179734184817e-01
3.358323647745248275e-01
1.434915469295269530e-01
1.385556246866099128e+00
5.498417431051834114e-01
8.494918385132399496e-01
1.671153757799409556e-01
1.619081376315402609e+00
1.921862908413840776e+00
1.717602877659314409e+00
1.268973938739033080e+00
4.687446800237899946e-01
2.572119725199782714e+00
8.528497659232641137e-01
1.500492607723314720e+00
1.174379893364273952e+00
2.759114640061749224e+00
9.380862149108301073e-01
3.877214576030389104e+00
1.567840220514621130e+00
1.041646099377550039e+00
1.650594265022843343e+00
7.647618256384772217e-02
1.742957924209489251e+00
